# ising_MCMC.py
# Initializing 2D ising system of size 4x4
# Will run at 2.300 kT for 2500 sweeps
      Time   Magnetization          Energy    NumSuccesses
       348          -8.000         -12.000               6
       349         -14.000         -16.000               7
       350         -16.000         -24.000               1
       351         -16.000         -24.000               0
       352         -16.000         -24.000               0
       353         -14.000         -20.000               1
       354         -14.000         -20.000               0
       355          -8.000         -10.000               5
       356          -4.000          -8.000              10
       357          -4.000          -8.000               8
       358          -2.000          -6.000               9
       359          -6.000          -6.000               8
       360         -14.000         -18.000               4
       361          -8.000         -16.000               3
       362           6.000         -12.000               7
       363           8.000          -6.000               9
       364           6.000          -2.000               5
       365          12.000         -14.000              11
       366          10.000         -10.000               7
       367          12.000         -14.000               3
       368          16.000         -24.000               2
       369          16.000         -24.000               0
       370          14.000         -20.000               3
       371           8.000          -6.000               3
       372           2.000         -10.000              13
       373          -6.000         -10.000               8
       374          -4.000          -6.000               7
       375         -10.000          -8.000               7
       376          -4.000          -6.000               7
       377          -6.000         -12.000               5
       378          -6.000         -12.000               6
       379         -10.000         -16.000               4
       380         -12.000         -10.000               5
       381          -6.000         -12.000               7
       382          -4.000          -6.000               7
       383           8.000         -10.000              10
       384           8.000         -12.000               6
       385          14.000         -20.000               3
       386          16.000         -24.000               1
       387          16.000         -24.000               0
       388          14.000         -20.000               5
       389          16.000         -24.000               1
       390          16.000         -24.000               0
       391          16.000         -24.000               0
       392          14.000         -18.000               1
       393          16.000         -24.000               1
       394          14.000         -18.000               1
       395          16.000         -24.000               3
       396          14.000         -16.000               1
       397          14.000         -16.000               0
       398          16.000         -24.000               1
       399          16.000         -24.000               0
       400          14.000         -18.000               1
       401           8.000          -4.000               3
       402           8.000          -8.000              10
       403           6.000         -12.000               7
       404           2.000          -6.000               6
       405           2.000          -6.000              12
       406           4.000          -2.000              11
       407           2.000           0.000               7
       408          -2.000           0.000              12
       409          -6.000          -8.000              10
       410          -4.000          -8.000               9
       411         -14.000         -20.000               7
       412         -16.000         -24.000               3
       413          -8.000         -12.000               6
       414         -14.000         -18.000               3
       415          -6.000          -8.000               6
       416          -6.000         -14.000               8
       417          -4.000          -8.000               7
       418           2.000          -8.000              11
       419          -6.000         -10.000               8
       420           0.000           0.000               9
       421         -12.000         -12.000               6
       422         -10.000         -10.000               5
       423           2.000          -4.000               8
       424          -4.000          -4.000               9
       425           6.000          -6.000              11
       426          -2.000          -2.000               8
       427          -6.000          -6.000              14
       428          -8.000          -4.000               9
       429          -2.000          -6.000              11
       430          -4.000         -10.000               5
       431          -8.000         -12.000              10
       432         -12.000         -12.000               4
       433         -14.000         -18.000               1
       434         -16.000         -24.000               1
       435         -16.000         -24.000               0
       436         -16.000         -24.000               0
       437         -16.000         -24.000               2
       438         -14.000         -20.000               1
       439         -16.000         -24.000               1
       440         -14.000         -18.000               3
       441         -16.000         -24.000               5
       442         -12.000         -14.000               2
       443         -16.000         -24.000               6
       444         -14.000         -16.000               1
       445         -14.000         -16.000               0
       446          -4.000         -12.000               7
       447          -2.000          -4.000               5
       448         -14.000         -18.000               8
       449         -16.000         -24.000               1
       450         -10.000          -8.000               5
       451          -4.000          -8.000               9
       452         -14.000         -20.000               7
       453         -16.000         -24.000               1
       454         -16.000         -24.000               2
       455         -16.000         -24.000               4
       456         -14.000         -18.000               1
       457         -12.000         -18.000               7
       458         -10.000         -12.000               5
       459         -12.000         -10.000               5
       460           0.000           2.000               6
       461          10.000         -14.000              11
       462           8.000         -10.000               5
       463           8.000         -14.000              12
       464          12.000         -12.000               6
       465          14.000         -16.000               3
       466          12.000         -16.000               7
       467          14.000         -20.000               5
       468          14.000         -18.000               2
       469          12.000         -16.000               3
       470          16.000         -24.000               4
       471          16.000         -24.000               2
       472          16.000         -24.000               0
       473          16.000         -24.000               0
       474          14.000         -18.000               3
       475           8.000         -10.000               5
       476           4.000         -14.000               6
       477           0.000         -16.000               8
       478          -4.000         -10.000               4
       479          -4.000          -4.000              10
       480           2.000           0.000              13
       481           6.000          -2.000              10
       482          12.000         -12.000               9
       483          16.000         -24.000               4
       484          16.000         -24.000               2
       485          12.000         -14.000               2
       486          14.000         -18.000               3
       487          16.000         -24.000               3
       488          12.000         -16.000               4
       489           4.000          -6.000               6
       490          12.000         -14.000               8
       491          14.000         -18.000               3
       492           8.000         -12.000               5
       493          12.000         -18.000               2
       494          16.000         -24.000               2
       495          16.000         -24.000               2
       496          16.000         -24.000               0
       497          14.000         -20.000               3
       498           6.000          -2.000               8
       499          10.000         -14.000               8
       500          16.000         -24.000               3
       501          14.000         -20.000               1
       502          14.000         -20.000               6
       503          16.000         -24.000               3
       504          12.000         -18.000               2
       505          14.000         -18.000               1
       506          14.000         -18.000               8
       507          10.000         -10.000               4
       508          14.000         -16.000               2
       509          16.000         -24.000               1
       510          16.000         -24.000               0
       511          16.000         -24.000               0
       512          14.000         -20.000               1
       513          14.000         -20.000               0
       514          12.000         -10.000               3
       515           8.000          -4.000               6
       516           6.000          -4.000               9
       517          12.000         -12.000               7
       518          10.000         -14.000               3
       519          12.000         -14.000               3
       520          16.000         -24.000               4
       521          10.000         -14.000               5
       522          12.000         -16.000               5
       523          14.000         -20.000               3
       524          14.000         -20.000               2
       525          14.000         -20.000               2
       526           6.000         -10.000               8
       527           6.000           2.000              10
       528           4.000          -6.000               7
       529           6.000          -6.000              11
       530          12.000         -12.000               5
       531          10.000         -10.000               3
       532          12.000         -10.000               5
       533          10.000         -12.000               3
       534          10.000         -12.000               6
       535          16.000         -24.000               3
       536          16.000         -24.000               2
       537          10.000         -10.000               3
       538           8.000          -4.000               9
       539           4.000          -6.000              10
       540           4.000         -10.000               8
       541          -6.000         -10.000               5
       542         -10.000         -16.000               8
       543         -10.000         -16.000               4
       544          -2.000         -10.000               8
       545          -2.000          -6.000              10
       546         -10.000         -16.000               8
       547          -2.000         -10.000               6
       548         -14.000         -16.000               6
       549         -12.000         -18.000               3
       550         -14.000         -18.000               1
       551         -16.000         -24.000               1
       552         -16.000         -24.000               2
       553         -16.000         -24.000               2
       554         -14.000         -16.000               1
       555         -14.000         -18.000               2
       556         -12.000         -18.000               3
       557         -14.000         -20.000               3
       558          -4.000         -12.000               5
       559          -8.000         -12.000               4
       560          -8.000         -10.000               8
       561         -14.000         -20.000               5
       562         -14.000         -16.000               2
       563          -8.000         -12.000               9
       564          -4.000          -4.000              10
       565           2.000           0.000              11
       566           4.000          -2.000              11
       567          -2.000          -4.000               9
       568         -10.000         -10.000               8
       569          -6.000         -12.000               8
       570          -2.000          -2.000              10
       571          -2.000          -4.000              10
       572         -10.000         -10.000              10
       573         -12.000         -16.000               5
       574         -10.000         -14.000               5
       575         -16.000         -24.000               3
       576         -16.000         -24.000               0
       577         -14.000         -20.000               3
       578         -16.000         -24.000               1
       579         -10.000         -12.000               3
       580         -14.000         -18.000               6
       581         -14.000         -18.000               0
       582         -14.000         -18.000               0
       583         -14.000         -18.000               2
       584         -14.000         -18.000               2
       585         -14.000         -18.000               2
       586         -10.000         -10.000               8
       587         -10.000         -10.000               6
       588          -2.000         -12.000               6
       589          -8.000          -8.000              13
       590          -8.000         -10.000               4
       591           2.000          -8.000              11
       592          12.000         -14.000               9
       593          10.000         -14.000               5
       594          16.000         -24.000               7
       595          14.000         -20.000               1
       596           8.000          -6.000               5
       597          -2.000          -6.000               9
       598          10.000          -8.000              12
       599           8.000         -12.000               7
       600          12.000         -16.000               2
       601          12.000         -18.000               4
       602          14.000         -18.000               3
       603          10.000         -12.000               6
       604          14.000         -18.000               4
       605          12.000         -14.000               3
       606          10.000         -16.000               1
       607          12.000         -18.000               5
       608          10.000         -14.000               3
       609           0.000           2.000               7
       610          -4.000          -4.000               8
       611          -4.000           0.000               8
       612         -10.000         -12.000               9
       613         -10.000          -8.000              12
       614          -8.000         -16.000               5
       615          -8.000         -16.000               4
       616         -10.000         -12.000               5
       617         -14.000         -20.000               6
       618         -14.000         -20.000               2
       619         -14.000         -18.000               4
       620         -12.000         -18.000               5
       621          -8.000         -16.000               6
       622          -2.000         -12.000               7
       623           0.000         -12.000               7
       624          -2.000          -8.000               9
       625           6.000          -8.000               8
       626           4.000          -6.000               9
       627           2.000         -10.000               9
       628          -4.000          -6.000               5
       629           0.000          -4.000               8
       630          -6.000          -4.000               9
       631          -6.000         -12.000               8
       632          -2.000         -12.000               8
       633          -6.000         -14.000               6
       634          -8.000         -12.000               7
       635          -2.000          -8.000               5
       636          -4.000          -2.000               9
       637         -10.000         -14.000              11
       638           0.000          -2.000               5
       639          14.000         -18.000               9
       640          14.000         -18.000               6
       641          10.000         -10.000               2
       642          10.000          -8.000               6
       643          14.000         -16.000              12
       644           6.000          -8.000               6
       645          10.000         -16.000               2
       646           6.000          -4.000               4
       647          -4.000         -14.000               7
       648          -4.000          -4.000               6
       649          -4.000           0.000              14
       650          -4.000         -10.000               8
       651          -8.000         -16.000               6
       652          -4.000         -14.000               4
       653         -10.000         -10.000               9
       654           2.000         -10.000              10
       655           0.000           2.000               9
       656          -2.000           2.000               9
       657          -6.000          -4.000              14
       658         -10.000         -10.000               4
       659          -8.000         -10.000               5
       660         -10.000         -12.000               7
       661         -12.000         -14.000               3
       662         -16.000         -24.000               2
       663         -14.000         -16.000               1
       664          -2.000          -2.000              10
       665           4.000          -4.000               9
       666          -2.000          -8.000              11
       667           0.000          -6.000               9
       668          -6.000          -2.000               9
       669         -10.000         -14.000               6
       670          -4.000          -8.000               5
       671          -8.000          -6.000               6
       672           0.000          -4.000              12
       673           8.000         -12.000              10
       674           0.000          -2.000              12
       675           0.000          -8.000              10
       676          -2.000           2.000              13
       677           2.000           0.000              12
       678           2.000          -4.000               8
       679          -4.000          -4.000               7
       680         -12.000         -16.000               6
       681         -12.000         -18.000               4
       682         -14.000         -20.000               5
       683         -16.000         -24.000               1
       684         -10.000         -16.000               3
       685           2.000          -6.000               6
       686          -4.000          -6.000              11
       687          -8.000         -10.000               6
       688          -4.000          -4.000               6
       689          -4.000         -10.000               8
       690          -6.000         -14.000               5
       691          -8.000          -8.000               7
       692          -4.000          -6.000               8
       693           2.000          -4.000               7
       694           4.000          -2.000               9
       695           0.000          -2.000               8
       696           6.000          -8.000              11
       697          14.000         -18.000               4
       698          -2.000          -6.000               8
       699          -6.000          -6.000              12
       700          -8.000          -6.000               5
       701           0.000         -10.000               8
       702           8.000         -10.000               8
       703          -2.000         -12.000               9
       704           2.000          -6.000               6
       705           6.000         -12.000               4
       706           8.000         -12.000               5
       707          12.000         -18.000               4
       708          16.000         -24.000               4
       709          16.000         -24.000               2
       710          16.000         -24.000               4
       711          16.000         -24.000               0
       712          14.000         -18.000               1
       713          16.000         -24.000               3
       714          16.000         -24.000               2
       715          14.000         -20.000               1
       716          14.000         -16.000               8
       717           8.000          -6.000               7
       718           8.000          -8.000               6
       719           0.000          -6.000              10
       720           6.000           0.000              11
       721          -6.000          -4.000              10
       722          -6.000          -8.000              12
       723          -4.000         -12.000               7
       724         -12.000         -18.000               8
       725         -12.000         -14.000               4
       726         -10.000         -10.000               3
       727         -12.000         -10.000               7
       728         -10.000         -10.000               5
       729         -10.000         -12.000               4
       730          -4.000          -4.000               7
       731          -6.000          -4.000               9
       732           0.000         -12.000               9
       733          -2.000          -6.000               7
       734           2.000         -14.000               8
       735          -6.000         -12.000               8
       736         -10.000         -12.000               6
       737         -12.000         -12.000               7
       738         -16.000         -24.000               2
       739         -16.000         -24.000               0
       740         -16.000         -24.000               0
       741         -16.000         -24.000               0
       742          -6.000         -10.000               5
       743           4.000          -4.000               7
       744          -4.000          -6.000               8
       745          -8.000         -10.000               6
       746         -10.000          -8.000               9
       747          -8.000          -8.000               7
       748         -10.000         -10.000               7
       749         -16.000         -24.000               5
       750         -14.000         -16.000               3
       751         -16.000         -24.000               1
       752         -12.000         -14.000               4
       753          -6.000          -8.000               9
       754         -16.000         -24.000               5
       755         -14.000         -20.000               5
       756          -4.000          -8.000              11
       757          -2.000           0.000              11
       758          -2.000          -4.000               8
       759           0.000         -10.000              13
       760          -2.000          -6.000              11
       761          -6.000          -4.000               8
       762          -4.000          -4.000              11
       763          12.000         -10.000               8
       764          12.000         -14.000               6
       765          12.000         -12.000               6
       766          14.000         -18.000               1
       767          16.000         -24.000               5
       768          10.000         -12.000               3
       769           8.000         -12.000               3
       770          12.000         -16.000               4
       771          12.000         -18.000               4
       772          10.000         -10.000               7
       773          14.000         -18.000               4
       774          16.000         -24.000               5
       775          16.000         -24.000               0
       776          16.000         -24.000               0
       777           6.000         -10.000               5
       778          10.000          -8.000               6
       779          14.000         -18.000               2
       780          16.000         -24.000               1
       781          16.000         -24.000               0
       782          14.000         -20.000               3
       783          16.000         -24.000               3
       784          16.000         -24.000               2
       785           6.000          -8.000               5
       786          10.000          -8.000               8
       787           2.000          -6.000              14
       788          -2.000          -4.000              10
       789           0.000         -10.000              13
       790          -6.000         -12.000               7
       791          -4.000         -14.000               7
       792           2.000          -8.000               9
       793           4.000         -12.000               7
       794          14.000         -18.000               7
       795           8.000          -4.000               9
       796          12.000         -12.000               8
       797          14.000         -20.000               5
       798          16.000         -24.000               1
       799          14.000         -18.000               5
       800           8.000          -8.000               3
       801           6.000          -6.000               9
       802          -4.000          -2.000              11
       803          -8.000          -4.000              10
       804         -10.000         -10.000               7
       805         -12.000         -12.000               5
       806         -12.000         -18.000               8
       807          -8.000          -8.000               4
       808          -8.000         -16.000               6
       809          -6.000          -8.000               5
       810         -12.000         -12.000               9
       811         -14.000         -20.000               1
       812         -10.000         -14.000               2
       813         -10.000         -10.000               6
       814          -8.000         -12.000               7
       815         -10.000         -14.000               3
       816         -14.000         -18.000               4
       817         -12.000         -14.000               3
       818         -14.000         -20.000               3
       819         -14.000         -20.000               4
       820         -14.000         -20.000               4
       821          -8.000         -12.000               5
       822          -6.000         -14.000               5
       823         -12.000         -16.000               5
       824         -14.000         -18.000               3
       825         -12.000         -18.000               1
       826          -8.000         -16.000               2
       827         -10.000         -14.000               7
       828          -8.000         -14.000               5
       829          -6.000          -6.000               9
       830          -6.000          -4.000              10
       831          -6.000          -6.000               6
       832           8.000          -8.000              11
       833          12.000         -14.000               6
       834           8.000         -10.000               8
       835           6.000          -6.000               7
       836          -2.000          -6.000              12
       837         -10.000         -14.000              12
       838          -8.000          -8.000               3
       839         -12.000         -14.000               2
       840         -12.000         -14.000               0
       841         -16.000         -24.000               6
       842         -12.000         -16.000               2
       843         -10.000         -16.000               5
       844         -10.000         -12.000               8
       845         -10.000         -14.000               6
       846          -2.000           0.000              10
       847         -10.000         -12.000               8
       848         -14.000         -18.000               6
       849         -16.000         -24.000               1
       850         -14.000         -20.000               1
       851         -14.000         -20.000               0
       852         -14.000         -20.000               4
       853         -16.000         -24.000               1
       854         -16.000         -24.000               0
       855         -12.000         -14.000               4
       856         -12.000         -18.000               2
       857         -12.000         -10.000               8
       858         -10.000          -8.000               5
       859         -12.000         -10.000               3
       860         -16.000         -24.000               4
       861         -16.000         -24.000               0
       862         -16.000         -24.000               2
       863         -16.000         -24.000               0
       864         -16.000         -24.000               0
       865         -16.000         -24.000               0
       866         -16.000         -24.000               0
       867         -16.000         -24.000               0
       868         -12.000         -18.000               2
       869          -6.000         -10.000               7
       870           2.000          -4.000               6
       871           4.000          -6.000               5
       872           4.000         -12.000               6
       873           8.000          -6.000               6
       874           2.000          -6.000               9
       875           2.000           0.000              14
       876          -8.000          -4.000              13
       877          -2.000          -4.000              13
       878          -2.000          -4.000               8
       879           0.000          -2.000               7
       880           6.000         -10.000               9
       881          12.000         -16.000               5
       882          10.000          -8.000               7
       883          12.000         -14.000               3
       884          14.000         -18.000               1
       885          16.000         -24.000               3
       886          14.000         -18.000               3
       887          16.000         -24.000               3
       888          14.000         -20.000               3
       889          16.000         -24.000               1
       890          14.000         -20.000               1
       891          16.000         -24.000               3
       892          12.000         -16.000               2
       893          10.000         -14.000               7
       894           8.000         -10.000               5
       895          14.000         -18.000               5
       896          12.000         -16.000               5
       897          14.000         -20.000               1
       898          16.000         -24.000               1
       899          16.000         -24.000               0
       900          16.000         -24.000               0
       901          14.000         -18.000               3
       902          16.000         -24.000               1
       903          16.000         -24.000               0
       904          16.000         -24.000               0
       905          14.000         -20.000               1
       906          16.000         -24.000               1
       907          16.000         -24.000               2
       908          14.000         -20.000               1
       909          14.000         -20.000               0
       910           6.000          -8.000               4
       911          14.000         -18.000               4
       912          14.000         -20.000               2
       913          10.000         -12.000               2
       914          14.000         -18.000               2
       915          16.000         -24.000               1
       916          16.000         -24.000               0
       917          16.000         -24.000               2
       918          16.000         -24.000               0
       919          12.000         -12.000               4
       920          14.000         -16.000               1
       921          16.000         -24.000               1
       922          14.000         -18.000               1
       923          14.000         -18.000               0
       924          16.000         -24.000               1
       925          14.000         -16.000               3
       926           4.000          -6.000               7
       927           4.000         -12.000               8
       928           6.000          -8.000               5
       929          10.000         -14.000               8
       930          12.000         -12.000               5
       931           8.000          -6.000               6
       932          12.000         -12.000               8
       933          12.000         -18.000               6
       934           0.000          -8.000               6
       935          -2.000         -10.000               5
       936           4.000          -2.000              11
       937           2.000         -10.000               9
       938          -4.000         -10.000               7
       939           4.000         -12.000               6
       940           4.000          -4.000               6
       941           2.000          -4.000              11
       942           4.000         -10.000               7
       943          14.000         -18.000               7
       944          16.000         -24.000               3
       945          12.000         -16.000               2
       946          14.000         -20.000               3
       947          14.000         -20.000               4
       948          16.000         -24.000               3
       949          14.000         -20.000               1
       950          14.000         -16.000               2
       951           2.000          -4.000               8
       952           4.000          -8.000               5
       953           2.000           0.000               9
       954          -6.000          -8.000               6
       955         -16.000         -24.000               5
       956         -12.000         -18.000               6
