# ising_MCMC.py
# Initializing 2D ising system of size 32x32
# Will run at 2.000 kT for 2500 sweeps
      Time   Magnetization          Energy    NumSuccesses
       196        -424.000       -1490.000             170
       197        -444.000       -1548.000             154
       198        -448.000       -1512.000             148
       199        -462.000       -1484.000             167
       200        -520.000       -1568.000             195
       201        -518.000       -1604.000             147
       202        -512.000       -1564.000             109
       203        -520.000       -1550.000             146
       204        -510.000       -1478.000             185
       205        -500.000       -1490.000             167
       206        -512.000       -1460.000             196
       207        -490.000       -1402.000             195
       208        -516.000       -1444.000             205
       209        -520.000       -1406.000             172
       210        -528.000       -1488.000             174
       211        -532.000       -1478.000             176
       212        -532.000       -1532.000             154
       213        -488.000       -1526.000             150
       214        -530.000       -1522.000             143
       215        -518.000       -1540.000             136
       216        -514.000       -1576.000             168
       217        -522.000       -1514.000             138
       218        -530.000       -1536.000             176
       219        -496.000       -1530.000             167
       220        -486.000       -1490.000             183
       221        -448.000       -1480.000             173
       222        -430.000       -1454.000             167
       223        -432.000       -1528.000             153
       224        -392.000       -1486.000             156
       225        -440.000       -1486.000             188
       226        -438.000       -1508.000             169
       227        -446.000       -1504.000             138
       228        -444.000       -1506.000             161
       229        -372.000       -1426.000             184
       230        -396.000       -1450.000             206
       231        -340.000       -1496.000             178
       232        -352.000       -1496.000             160
       233        -380.000       -1508.000             184
       234        -422.000       -1498.000             159
       235        -480.000       -1570.000             155
       236        -478.000       -1530.000             147
       237        -498.000       -1562.000             160
       238        -482.000       -1556.000             140
       239        -448.000       -1522.000             157
       240        -468.000       -1558.000             182
       241        -440.000       -1586.000             136
       242        -434.000       -1604.000             143
       243        -438.000       -1602.000             150
       244        -416.000       -1568.000             137
       245        -408.000       -1596.000             128
       246        -424.000       -1568.000             138
       247        -398.000       -1508.000             151
       248        -384.000       -1580.000             137
       249        -396.000       -1582.000             136
       250        -410.000       -1566.000             157
       251        -416.000       -1550.000             149
       252        -380.000       -1598.000             150
       253        -398.000       -1540.000             149
       254        -408.000       -1540.000             145
       255        -364.000       -1520.000             186
       256        -362.000       -1554.000             157
       257        -376.000       -1574.000             129
       258        -350.000       -1506.000             163
       259        -408.000       -1552.000             155
