# ising_MCMC.py
# Initializing 2D ising system of size 8x8
# Will run at 2.300 kT for 2500 sweeps
      Time   Magnetization          Energy    NumSuccesses
         0         -14.000          12.000               0
         1         -12.000         -38.000              37
         2         -26.000         -30.000              33
         3           4.000         -28.000              31
         4         -14.000         -46.000              29
         5         -22.000         -48.000              32
         6         -22.000         -54.000              22
         7         -30.000         -64.000              16
         8         -40.000         -62.000              23
         9         -52.000         -84.000              10
        10         -56.000         -88.000              20
        11         -60.000        -100.000               6
        12         -60.000         -98.000               4
        13         -60.000         -98.000               8
        14         -50.000         -78.000              13
        15         -54.000         -96.000              14
        16         -52.000         -88.000              11
        17         -56.000         -90.000              20
        18         -56.000         -90.000               8
        19         -48.000         -84.000              14
        20         -52.000         -84.000               8
        21         -44.000         -82.000              12
        22         -42.000         -72.000              15
        23         -40.000         -58.000              13
        24         -50.000         -78.000              17
        25         -48.000         -74.000              13
        26         -54.000         -94.000               7
        27         -54.000         -88.000               8
        28         -50.000         -86.000              14
        29         -52.000         -78.000               7
        30         -52.000         -80.000              18
        31         -54.000         -78.000               7
        32         -52.000         -78.000              15
        33         -58.000         -94.000               9
        34         -50.000         -84.000               8
        35         -50.000         -74.000              16
        36         -36.000         -72.000              13
        37         -28.000         -62.000              24
        38         -24.000         -46.000              20
        39         -36.000         -56.000              24
        40         -40.000         -56.000              32
        41         -38.000         -62.000              17
        42         -40.000         -60.000              27
        43         -56.000         -90.000              18
        44         -62.000        -106.000              11
        45         -52.000         -84.000               9
        46         -60.000         -98.000              10
        47         -40.000         -54.000              12
        48         -46.000         -80.000              21
        49         -54.000         -82.000              16
        50         -54.000         -84.000              12
        51         -58.000         -98.000               4
        52         -48.000         -76.000              17
        53         -34.000         -54.000              15
        54         -30.000         -52.000              24
        55         -26.000         -60.000              20
        56         -34.000         -46.000              28
        57         -46.000         -80.000              22
        58         -46.000         -82.000              14
        59         -50.000         -86.000               8
        60         -40.000         -66.000              17
        61         -30.000         -62.000              19
        62         -26.000         -62.000              28
        63         -36.000         -66.000              21
        64         -44.000         -74.000              18
        65         -48.000         -74.000              16
        66         -54.000         -88.000              15
        67         -52.000         -82.000               7
        68         -56.000        -100.000               8
        69         -58.000         -96.000               7
        70         -50.000         -82.000               6
        71         -36.000         -60.000              11
        72         -36.000         -54.000              18
        73         -46.000         -64.000              21
        74         -46.000         -74.000              20
        75         -48.000         -88.000              13
        76         -50.000         -84.000              15
        77         -56.000         -90.000              17
        78         -40.000         -54.000              20
        79         -42.000         -62.000              13
        80         -54.000         -84.000              10
        81         -38.000         -66.000              14
        82         -36.000         -66.000              21
        83         -48.000         -80.000              24
        84         -40.000         -66.000              20
        85         -36.000         -68.000              26
        86         -20.000         -56.000              32
        87         -12.000         -62.000              22
        88         -20.000         -84.000              16
        89         -16.000         -76.000              14
        90         -28.000         -70.000              10
        91         -18.000         -60.000              19
        92         -10.000         -68.000              26
        93          -4.000         -48.000              23
        94          -2.000         -48.000              29
        95          -4.000         -52.000              25
        96         -14.000         -44.000              25
        97         -28.000         -52.000              33
        98         -16.000         -28.000              30
        99         -36.000         -62.000              24
       100         -26.000         -58.000              19
       101         -30.000         -58.000              16
       102         -30.000         -38.000              28
