# ising_MCMC.py
# Initializing 2D ising system of size 4x4
# Will run at 3.000 kT for 2500 sweeps
      Time   Magnetization          Energy    NumSuccesses
       215          -4.000          -4.000               9
       216         -12.000         -14.000               8
       217          -6.000         -10.000               3
       218         -10.000         -10.000               6
       219           0.000          -8.000               9
       220          12.000         -18.000               6
       221           6.000          -6.000               7
       222          10.000         -16.000               4
       223          16.000         -24.000               5
       224          16.000         -24.000               0
       225          10.000         -10.000               9
       226           4.000          -4.000               5
       227           8.000          -6.000              10
       228           6.000          -4.000              11
       229          10.000         -12.000               4
       230          12.000         -16.000               1
       231           4.000          -8.000               6
       232          10.000         -16.000              11
       233          12.000         -16.000               7
       234           0.000           0.000              12
       235          -2.000           0.000              15
       236           2.000          -2.000              10
       237          10.000         -10.000              12
       238           4.000          -2.000               5
       239          12.000         -12.000              10
       240           8.000          -8.000               2
       241           6.000          -6.000              13
       242           2.000         -12.000              12
       243          -4.000         -10.000               3
       244         -16.000         -24.000               6
       245         -10.000         -10.000               5
       246          -4.000          -4.000               9
       247           2.000          -4.000              11
       248           2.000          -4.000              12
       249           6.000          -4.000              10
       250          12.000         -10.000               5
       251          12.000         -18.000               4
       252           2.000          -2.000               9
       253           2.000          -6.000              10
       254          -4.000          -8.000               9
       255          -4.000          -6.000               8
       256          -8.000          -6.000              10
       257          -4.000          -4.000              14
       258          -4.000          -4.000              10
       259         -14.000         -18.000               7
       260          -6.000          -6.000              10
       261          -6.000          -2.000              10
       262         -10.000          -4.000               4
       263          -4.000           0.000              11
       264          -6.000          -8.000               7
       265          -6.000         -14.000               6
       266          -4.000          -6.000               7
       267           8.000          -2.000              10
       268           0.000           8.000              10
       269           0.000          -6.000              14
       270          -8.000          -4.000              12
       271         -12.000         -16.000               6
       272         -10.000          -6.000               5
       273         -10.000         -10.000              12
       274           0.000          -6.000               9
       275         -10.000          -8.000               9
       276         -16.000         -24.000               5
       277         -16.000         -24.000               0
       278         -16.000         -24.000               0
       279         -10.000         -10.000               7
       280          -6.000          -6.000              10
       281           0.000           0.000              13
       282          -2.000          -2.000              15
       283          -2.000           0.000              12
       284          -2.000          -8.000               4
       285         -14.000         -20.000              12
       286          -6.000         -12.000               6
       287          -8.000         -12.000               5
       288         -10.000         -12.000               7
       289          -8.000          -6.000              13
       290           6.000          -6.000               9
       291           8.000         -10.000              11
       292           8.000          -6.000               6
       293          14.000         -18.000              11
       294          12.000         -18.000               9
       295          12.000         -16.000               2
       296          14.000         -20.000               1
       297          16.000         -24.000               1
       298          16.000         -24.000               0
       299          14.000         -18.000               3
       300          12.000         -14.000               3
       301           8.000         -14.000               6
       302           6.000          -8.000               7
       303           8.000         -10.000               7
       304           8.000          -6.000               6
       305          12.000         -16.000               4
       306          14.000         -18.000               3
       307          14.000         -20.000               2
       308          12.000         -18.000               3
       309           8.000          -2.000              10
       310          12.000         -10.000              10
       311           6.000         -10.000               5
       312          10.000         -16.000               4
       313           4.000          -6.000               7
       314          12.000         -12.000              12
       315          10.000         -12.000               3
       316           6.000          -6.000              10
       317          10.000         -14.000              10
       318          -4.000         -14.000              11
       319          -2.000         -12.000               9
       320          -2.000         -10.000              10
       321         -10.000          -6.000               8
       322         -14.000         -18.000               8
       323         -12.000         -16.000               5
       324          -8.000          -4.000               4
       325         -12.000         -14.000               8
       326          -8.000         -12.000               8
       327          -2.000          -6.000               7
       328          -4.000          -2.000              11
       329         -14.000         -20.000               7
       330         -10.000         -12.000               2
       331          -4.000          -8.000               7
       332           2.000          -2.000              11
       333          -4.000           2.000              13
       334           0.000           0.000              12
       335           0.000          -6.000              10
       336           6.000          -8.000               9
       337           8.000          -8.000              11
       338           4.000           0.000              14
       339           6.000         -12.000               7
       340          -2.000          -6.000               8
       341           2.000          -8.000               8
       342           2.000         -12.000              10
       343           2.000          -6.000               8
       344           0.000         -10.000              11
       345           2.000         -12.000              11
       346           6.000         -10.000               6
       347           6.000          -8.000               8
       348          -2.000          -2.000              10
       349           4.000         -12.000              11
       350          -4.000          -4.000              12
       351          -4.000          -2.000              10
       352           4.000           2.000              16
       353          -2.000          -4.000              13
       354          -4.000           0.000               9
       355          -6.000          -4.000              11
       356         -10.000         -16.000               8
       357           0.000          -4.000               9
       358          -6.000          -2.000               9
       359           2.000          -4.000              10
       360          10.000         -10.000              12
       361          14.000         -18.000               6
       362           0.000         -10.000               7
       363           8.000         -10.000               6
       364          14.000         -20.000               7
       365          14.000         -20.000               4
       366           4.000          -4.000              11
       367          -2.000          -8.000              11
       368          -2.000         -12.000              12
       369          -4.000         -10.000               5
       370           2.000          -4.000              13
       371          -2.000          -6.000              12
       372          -2.000           0.000              12
       373           0.000          -2.000              11
       374          -2.000          -6.000              11
       375           8.000         -12.000               7
       376          10.000          -8.000               5
       377          10.000         -14.000              10
       378           8.000          -4.000               9
       379          -6.000          -8.000              11
       380         -12.000         -10.000              11
       381         -10.000         -14.000               5
       382         -12.000         -14.000               5
       383          -4.000          -8.000               8
       384          -2.000          -8.000               7
       385           0.000         -10.000               7
       386           6.000          -4.000               9
       387           4.000          -2.000               5
       388           4.000           0.000               8
       389           2.000          -2.000              13
       390          -8.000          -2.000              13
       391         -10.000         -12.000               7
       392         -12.000         -18.000               3
       393          -6.000         -14.000               5
       394          -6.000          -8.000              10
       395         -14.000         -20.000               4
       396         -16.000         -24.000               1
       397         -16.000         -24.000               6
       398          -4.000          -8.000               8
       399          -4.000          -8.000              10
       400          -6.000          -8.000               5
       401           2.000          -2.000               6
       402          -4.000         -10.000               7
       403          -2.000           4.000              11
       404         -14.000         -20.000               8
       405         -12.000         -16.000               5
       406          -8.000         -10.000               6
       407          -6.000         -14.000               7
       408          -8.000          -2.000               5
       409          -6.000          -6.000               7
       410          -8.000          -8.000               3
       411          -2.000          -8.000              11
       412          -4.000          -4.000              15
       413           2.000          -8.000              11
       414           4.000          -8.000               9
       415           6.000          -4.000              13
       416          -6.000         -10.000              10
       417           2.000          -2.000              12
       418          -4.000         -10.000              11
       419           4.000          -2.000               8
       420           6.000          -4.000              11
       421          14.000         -16.000               6
       422          14.000         -16.000               2
       423          12.000         -14.000               3
       424          10.000         -10.000               7
       425          10.000         -14.000               8
       426          12.000         -16.000               7
       427           6.000         -10.000               5
       428          -4.000          -4.000              11
       429          -2.000          -6.000              11
       430          -4.000          -2.000              11
       431          -6.000          -6.000              11
       432           6.000         -12.000              12
       433          10.000         -14.000               8
       434           8.000          -8.000               7
       435           4.000          -6.000               6
       436           4.000          -2.000              10
       437           0.000           0.000              10
       438          -4.000           2.000              10
