# ising_MCMC.py
# Initializing 2D ising system of size 8x8
# Will run at 2.000 kT for 2500 sweeps
      Time   Magnetization          Energy    NumSuccesses
       223          58.000         -96.000               6
       224          50.000         -88.000              12
       225          56.000         -88.000              11
       226          52.000         -84.000              12
       227          56.000         -96.000              12
       228          60.000        -100.000               8
       229          58.000         -92.000               5
       230          60.000         -98.000               3
       231          64.000        -112.000               2
       232          62.000        -104.000               1
       233          58.000         -90.000               4
       234          62.000        -104.000               6
       235          62.000        -108.000               4
       236          62.000        -108.000               2
       237          60.000        -106.000               1
       238          58.000        -100.000               5
       239          56.000        -100.000              11
       240          60.000        -100.000               8
       241          62.000        -106.000               3
       242          56.000         -92.000               3
       243          60.000         -96.000               8
       244          62.000        -104.000               1
       245          56.000         -88.000               7
       246          46.000         -84.000              15
       247          60.000         -98.000              11
       248          56.000         -86.000               8
       249          42.000         -78.000              17
       250          40.000         -72.000              23
       251          24.000         -68.000              20
       252          34.000         -64.000              17
       253          36.000         -76.000              13
       254          32.000         -72.000              16
       255          30.000         -68.000              17
       256          26.000         -56.000              28
       257          28.000         -72.000              15
       258          38.000         -76.000              17
       259          38.000         -72.000              14
       260          58.000         -92.000              14
       261          58.000        -102.000              10
       262          58.000         -94.000               6
       263          50.000         -78.000              14
       264          52.000         -78.000              15
       265          46.000         -72.000              15
       266          42.000         -68.000              18
       267          40.000         -80.000              15
       268          46.000         -72.000              11
       269          54.000         -86.000              12
       270          54.000         -88.000              12
       271          58.000         -96.000               8
       272          54.000         -90.000               4
       273          56.000         -90.000              11
       274          60.000         -98.000              10
       275          50.000         -88.000               9
       276          58.000         -98.000              14
       277          56.000         -94.000               1
       278          54.000         -90.000              13
       279          48.000         -80.000              11
       280          44.000         -84.000              16
       281          44.000         -94.000              12
       282          44.000         -92.000               4
       283          34.000         -78.000               9
       284          34.000         -58.000              26
       285          28.000         -50.000              27
       286          24.000         -52.000              28
       287          18.000         -40.000              27
       288           4.000         -26.000              27
       289          20.000         -54.000              26
       290          24.000         -68.000              16
       291          34.000         -70.000              17
       292          52.000         -76.000              13
       293          56.000         -88.000               8
       294          50.000         -74.000              13
       295          46.000         -64.000              10
       296          52.000         -90.000              17
       297          60.000        -100.000               6
       298          54.000         -84.000               9
       299          54.000         -94.000               8
       300          60.000         -98.000               9
       301          58.000        -100.000               5
       302          50.000         -76.000              12
       303          56.000         -84.000              13
       304          56.000         -88.000               8
       305          58.000         -88.000               5
       306          64.000        -112.000               3
       307          62.000        -104.000               3
       308          60.000         -96.000               9
       309          54.000         -80.000               5
       310          50.000         -82.000               4
       311          52.000         -88.000               7
       312          62.000        -104.000               7
       313          62.000        -106.000               4
       314          58.000        -102.000               6
       315          52.000         -92.000              13
       316          46.000         -74.000              11
       317          44.000         -80.000              13
       318          52.000         -94.000              10
       319          40.000         -60.000              16
       320          32.000         -60.000              18
       321          38.000         -70.000              27
       322          48.000         -84.000              13
       323          56.000         -86.000              10
       324          62.000        -104.000               5
       325          64.000        -112.000               1
       326          60.000        -100.000               4
       327          56.000         -98.000               6
       328          58.000         -96.000               5
       329          60.000        -102.000               3
       330          62.000        -104.000               3
       331          60.000         -98.000               3
       332          54.000         -82.000               7
       333          60.000        -100.000              11
       334          60.000         -96.000               4
       335          60.000         -98.000               4
       336          60.000         -98.000               6
       337          60.000        -102.000               4
       338          54.000         -90.000               7
       339          52.000         -94.000              13
       340          58.000        -100.000               7
       341          46.000         -82.000              10
       342          52.000         -84.000              17
       343          56.000         -90.000               8
       344          54.000         -86.000              11
       345          50.000         -84.000              10
       346          56.000         -92.000               9
       347          58.000        -104.000               7
       348          48.000         -94.000               7
       349          44.000         -80.000               8
       350          38.000         -76.000              11
       351          40.000         -62.000              15
       352          36.000         -56.000              20
       353          38.000         -46.000              27
       354          32.000         -38.000              17
       355          30.000         -44.000              27
       356           6.000         -58.000              34
       357          10.000         -58.000              18
       358          12.000         -56.000              17
       359           2.000         -54.000              17
       360          -4.000         -44.000              25
       361         -14.000         -52.000              29
       362         -38.000         -66.000              24
       363         -34.000         -68.000              14
       364         -34.000         -64.000              16
       365         -36.000         -76.000              17
       366         -34.000         -70.000              15
       367         -34.000         -70.000              16
       368         -28.000         -60.000              17
       369         -22.000         -62.000              17
       370         -30.000         -68.000              18
       371         -44.000         -88.000              13
       372         -54.000         -96.000              13
       373         -48.000         -78.000               7
       374         -46.000         -76.000              13
       375         -56.000         -96.000               9
       376         -54.000         -80.000               7
       377         -60.000         -98.000               7
       378         -56.000         -88.000               4
       379         -60.000        -100.000               8
       380         -54.000         -86.000               9
       381         -54.000         -94.000               6
       382         -56.000         -98.000               9
       383         -58.000         -96.000               5
       384         -60.000        -100.000               5
       385         -62.000        -108.000               7
       386         -60.000        -102.000               5
       387         -62.000        -106.000               9
       388         -64.000        -112.000               3
       389         -64.000        -112.000               0
       390         -62.000        -104.000               1
       391         -60.000        -104.000               3
       392         -54.000         -96.000               5
       393         -54.000         -94.000              10
       394         -58.000         -96.000               8
       395         -56.000         -88.000               7
       396         -52.000         -90.000              14
       397         -52.000         -78.000              12
       398         -58.000         -96.000              11
       399         -46.000         -78.000              12
       400         -52.000         -90.000              17
       401         -60.000        -104.000              10
       402         -54.000         -90.000               9
       403         -58.000         -92.000              12
       404         -60.000        -104.000               5
       405         -64.000        -112.000               2
       406         -54.000         -86.000               7
       407         -60.000         -96.000              13
       408         -60.000        -104.000               4
       409         -56.000         -96.000               4
       410         -56.000         -88.000               8
       411         -62.000        -106.000               5
       412         -62.000        -104.000               2
       413         -64.000        -112.000               1
       414         -64.000        -112.000               0
       415         -60.000         -98.000               6
       416         -64.000        -112.000               8
       417         -60.000        -100.000               2
       418         -58.000        -104.000               7
       419         -56.000         -96.000               3
       420         -56.000         -96.000               8
       421         -52.000         -92.000              14
       422         -48.000         -86.000              12
       423         -40.000         -74.000              10
       424         -26.000         -50.000              15
       425         -34.000         -74.000              22
       426         -28.000         -66.000              19
       427         -30.000         -58.000              21
       428         -28.000         -52.000              15
       429         -50.000         -92.000              19
       430         -54.000        -100.000               8
       431         -54.000         -96.000               4
       432         -40.000         -76.000              13
       433         -34.000         -60.000              11
       434         -46.000         -74.000              14
       435         -52.000         -90.000               5
       436         -54.000         -78.000              13
       437         -60.000        -100.000               7
       438         -54.000         -98.000              11
       439         -62.000        -104.000              10
       440         -58.000         -98.000               6
       441         -64.000        -112.000               5
       442         -62.000        -106.000               9
       443         -60.000        -100.000               3
       444         -64.000        -112.000               4
       445         -64.000        -112.000               4
       446         -64.000        -112.000               0
       447         -64.000        -112.000               4
       448         -54.000         -86.000               5
       449         -50.000         -90.000              12
       450         -42.000         -84.000               6
       451         -40.000         -66.000              13
       452         -38.000         -74.000              15
       453         -36.000         -74.000              17
       454         -34.000         -72.000              23
       455         -38.000         -64.000              18
       456         -44.000         -74.000              23
       457         -44.000         -66.000              22
       458         -52.000         -84.000              18
       459         -58.000         -98.000               9
       460         -62.000        -106.000               6
       461         -50.000         -82.000               8
       462         -46.000         -84.000              12
       463         -46.000         -78.000              12
       464         -50.000         -92.000               4
       465         -46.000         -76.000              10
       466         -36.000         -74.000              17
       467         -50.000         -96.000              25
       468         -36.000         -72.000              13
       469         -44.000         -80.000              14
       470         -50.000         -78.000               9
       471         -38.000         -70.000               8
       472         -48.000         -72.000              13
       473         -40.000         -78.000              16
       474         -44.000         -68.000              16
       475         -36.000         -72.000              16
       476         -32.000         -64.000              16
       477         -30.000         -82.000              23
       478         -38.000         -70.000              18
       479         -42.000         -68.000              18
       480         -42.000         -70.000              12
       481         -52.000         -86.000              15
       482         -48.000         -72.000              14
       483         -42.000         -66.000              19
       484         -44.000         -72.000              19
       485         -48.000         -70.000              14
       486         -56.000         -90.000              14
       487         -54.000         -86.000               5
       488         -58.000         -90.000               8
       489         -58.000         -94.000               8
       490         -62.000        -106.000               4
       491         -58.000         -96.000               6
       492         -46.000         -72.000              12
       493         -50.000         -90.000              14
       494         -56.000        -102.000               9
       495         -60.000        -106.000               6
       496         -54.000         -96.000               7
       497         -60.000        -102.000              11
       498         -60.000         -98.000               4
       499         -60.000         -98.000               4
       500         -58.000        -100.000               3
       501         -56.000         -82.000               9
       502         -58.000         -92.000               7
       503         -62.000        -104.000               6
       504         -62.000        -106.000               2
       505         -60.000         -98.000               3
       506         -56.000         -88.000               6
       507         -64.000        -112.000              10
       508         -60.000        -102.000               4
       509         -46.000         -84.000              13
       510         -32.000         -80.000              17
       511         -24.000         -64.000              14
       512         -14.000         -56.000              21
       513          -2.000         -62.000              28
       514           6.000         -42.000              24
       515          16.000         -60.000              17
       516          22.000         -52.000              25
       517          28.000         -56.000              21
       518          20.000         -52.000              22
       519          18.000         -38.000              21
       520          16.000         -60.000              23
       521          10.000         -56.000              21
       522           4.000         -56.000              27
       523           2.000         -44.000              29
       524         -14.000         -48.000              30
       525         -12.000         -48.000              29
       526          -4.000         -46.000              30
       527         -14.000         -66.000              23
       528         -12.000         -42.000              27
       529         -32.000         -68.000              24
       530         -36.000         -66.000              22
       531         -46.000         -78.000              17
       532         -50.000         -82.000              10
