# ising_MCMC.py
# Initializing 2D ising system of size 4x4
# Will run at 2.600 kT for 2500 sweeps
      Time   Magnetization          Energy    NumSuccesses
       146           8.000         -10.000              12
       147          14.000         -18.000               9
       148           8.000         -10.000               9
       149           6.000         -14.000               7
       150           0.000           2.000              11
       151          -6.000           0.000              11
       152         -12.000         -10.000               5
       153         -14.000         -18.000               5
       154           0.000          -6.000               9
       155           8.000         -12.000               6
       156           6.000         -10.000               7
       157           4.000           2.000              11
       158           4.000          -4.000               8
       159          12.000         -14.000               6
       160           0.000         -10.000              10
       161           0.000          -6.000               8
       162           8.000         -16.000               8
       163           6.000         -10.000               7
       164           4.000          -8.000               7
       165           6.000         -10.000               7
       166           2.000          -6.000               6
       167           2.000          -8.000               8
       168           6.000           0.000              10
       169          -2.000          -2.000              10
       170          -2.000          -8.000              14
       171           4.000          -8.000               9
       172           6.000          -6.000               9
       173          -4.000          -2.000               7
       174          -2.000          -8.000              11
       175          -4.000         -10.000               7
       176          -8.000         -12.000               6
       177         -12.000         -18.000               8
       178         -14.000         -18.000               5
       179          -8.000          -8.000               5
       180          -8.000         -12.000               6
       181          -2.000         -12.000               5
       182          -6.000         -14.000               4
       183          -2.000          -6.000               8
       184         -10.000         -16.000              10
       185         -12.000         -18.000               1
       186         -14.000         -18.000               7
       187          -8.000         -10.000               3
       188         -16.000         -24.000               4
       189         -14.000         -18.000               3
       190          -4.000           0.000               7
       191          -6.000           0.000              11
       192         -12.000         -12.000               5
       193          -8.000         -10.000               6
       194         -14.000         -20.000               5
       195         -12.000         -16.000               3
       196          -8.000         -12.000               6
       197         -10.000         -10.000              13
       198          -2.000          -4.000               8
       199           4.000          -8.000               9
       200          10.000         -16.000               5
       201           8.000         -12.000               5
       202           8.000         -12.000               2
       203           6.000         -12.000               5
       204          10.000         -16.000               8
       205           8.000         -10.000               9
       206           8.000         -16.000               2
       207           8.000         -16.000               2
       208          -4.000          -4.000              12
       209          -2.000           0.000              11
       210           2.000          -8.000              10
       211           4.000         -10.000               9
       212          16.000         -24.000               6
       213          16.000         -24.000               2
       214          14.000         -20.000               1
       215          14.000         -18.000               2
       216          12.000         -16.000               3
       217           4.000          -4.000               8
       218          14.000         -18.000               9
       219          16.000         -24.000               1
       220           8.000          -4.000               4
       221           6.000          -4.000               7
       222           6.000          -2.000               8
       223           8.000          -8.000               9
       224          12.000         -14.000               6
       225          16.000         -24.000               2
       226          12.000         -16.000               2
       227          10.000         -14.000               5
       228          10.000         -14.000               6
       229          10.000         -14.000               4
       230          12.000         -16.000               9
       231           2.000          -4.000               9
       232           4.000          -8.000              13
       233           2.000          -8.000               9
       234           8.000         -12.000               7
       235           8.000         -16.000               4
       236           6.000         -10.000               3
       237          -2.000          -4.000              12
       238           2.000          -8.000               8
       239           2.000         -10.000               4
       240          -4.000          -4.000              11
       241          -6.000          -4.000               7
       242           6.000          -2.000              12
       243          12.000         -10.000               5
       244          14.000         -16.000               3
       245          12.000         -12.000               3
       246          14.000         -16.000               3
       247          14.000         -16.000               0
       248           8.000         -12.000               7
       249          12.000         -16.000               4
       250          14.000         -20.000               3
       251          14.000         -18.000               2
       252           2.000          -8.000               6
       253           6.000         -10.000              10
       254           0.000         -16.000               7
       255           2.000         -12.000               3
       256           0.000          -4.000              11
       257         -10.000         -14.000               9
       258         -14.000         -20.000               4
       259         -16.000         -24.000               1
       260         -12.000         -18.000               4
       261         -12.000         -18.000               4
       262         -14.000         -20.000               3
       263         -14.000         -16.000               2
       264          -8.000          -8.000               9
       265         -12.000         -12.000               2
       266         -14.000         -18.000               3
       267         -12.000         -10.000               7
       268          -8.000          -8.000               6
       269           0.000         -10.000               8
       270         -10.000         -16.000              13
       271         -14.000         -18.000               2
       272         -16.000         -24.000               3
       273         -14.000         -18.000               5
       274         -10.000         -14.000               6
       275          -8.000         -16.000               7
       276         -14.000         -18.000               5
       277         -16.000         -24.000               1
       278         -16.000         -24.000               2
       279         -14.000         -20.000               1
       280         -14.000         -20.000               2
       281         -14.000         -20.000               2
       282         -14.000         -20.000               2
       283         -14.000         -18.000               2
       284          -2.000          -4.000              10
       285           2.000          -2.000              12
       286          -8.000          -4.000              11
       287         -14.000         -16.000               7
       288          -8.000          -8.000               5
       289          -6.000          -4.000              13
       290         -10.000         -12.000               8
       291         -10.000         -14.000               6
       292         -10.000         -10.000               6
       293         -16.000         -24.000               5
       294         -14.000         -20.000               1
       295         -10.000          -8.000               6
       296         -10.000         -12.000               4
       297          -2.000          -6.000              12
       298           0.000          -6.000               5
       299          -2.000          -8.000               7
       300           4.000          -4.000               9
       301           8.000          -8.000              10
       302          12.000         -16.000               6
       303          16.000         -24.000               2
       304          16.000         -24.000               0
       305          16.000         -24.000               0
       306          14.000         -18.000               1
       307          16.000         -24.000               1
       308          12.000         -18.000               2
       309          14.000         -20.000               3
       310           6.000         -10.000               4
       311           2.000         -12.000               6
       312           8.000          -8.000              11
       313           4.000          -2.000               4
       314          -2.000          -6.000               9
       315         -10.000          -8.000              10
       316         -10.000         -10.000               4
       317         -12.000         -14.000               7
       318          -4.000          -2.000              10
       319           0.000           0.000              10
       320          -4.000           0.000              12
       321           0.000           4.000              12
       322           8.000          -8.000              12
       323          12.000         -10.000               4
       324          12.000         -16.000               4
       325          12.000         -18.000               4
       326          12.000         -18.000               4
       327           2.000         -12.000               7
       328          -4.000          -4.000               7
       329          -4.000          -4.000               6
       330           4.000          -6.000              10
       331           0.000          -4.000              12
       332          10.000         -12.000               9
       333          10.000          -8.000              10
       334          10.000          -8.000               2
       335          14.000         -20.000               2
       336          16.000         -24.000               1
       337          14.000         -20.000               1
       338          14.000         -20.000               0
       339           8.000          -8.000               5
       340           2.000          -6.000               5
       341          12.000         -18.000              13
       342          14.000         -18.000               3
       343          12.000         -10.000               1
       344           0.000          -2.000               8
       345           0.000         -10.000               6
       346         -12.000         -18.000              10
       347         -16.000         -24.000               2
       348         -12.000         -12.000               4
       349         -14.000         -20.000               1
       350         -14.000         -18.000               2
       351         -16.000         -24.000               1
       352         -12.000         -18.000               2
       353         -12.000         -16.000               6
       354         -14.000         -16.000               3
       355         -14.000         -18.000               4
       356         -16.000         -24.000               7
       357         -14.000         -18.000               3
       358          -4.000          -8.000               5
       359          -6.000         -12.000               7
       360           0.000          -6.000              13
       361           2.000          -4.000              11
       362           4.000          -6.000              11
       363          -2.000         -12.000               9
       364          -6.000         -10.000               8
       365         -10.000         -12.000               8
       366          -2.000          -6.000               8
       367           2.000          -4.000               8
       368          -4.000         -12.000               9
       369          -2.000          -6.000              11
       370          10.000         -10.000              10
       371           2.000          -6.000               8
       372          -4.000          -8.000               9
       373          -2.000          -6.000               9
       374           0.000           0.000              11
       375          -8.000         -12.000              12
       376         -16.000         -24.000               8
       377         -16.000         -24.000               0
       378         -12.000         -16.000               4
       379         -12.000         -16.000               4
       380         -10.000          -8.000               9
       381          -8.000         -10.000               9
       382          -6.000         -12.000               5
       383          -2.000          -2.000              10
       384          -8.000          -8.000               9
       385          -2.000          -6.000               9
       386          -4.000          -2.000               7
       387           8.000         -12.000               6
       388           4.000          -4.000               8
       389           4.000           2.000              12
       390          14.000         -18.000               7
       391          14.000         -18.000               2
       392          12.000         -14.000               1
       393           2.000           0.000              11
       394           0.000          -6.000              13
       395         -10.000          -8.000               9
       396         -12.000         -12.000               5
       397         -10.000          -8.000              11
       398         -12.000         -12.000               5
       399         -10.000         -10.000               9
       400         -12.000         -14.000               5
       401          -2.000          -4.000               9
       402           4.000          -6.000              11
       403           8.000         -12.000              10
       404          10.000         -14.000               7
       405           4.000           4.000               9
       406           8.000          -6.000              12
       407          10.000         -12.000               7
       408          14.000         -18.000               4
       409          10.000         -10.000               2
       410          12.000         -18.000               3
       411          16.000         -24.000               2
       412          14.000         -18.000               1
       413          14.000         -18.000               2
       414          12.000         -18.000               5
       415          12.000         -12.000               6
       416          12.000         -18.000               2
       417          14.000         -16.000               5
       418          14.000         -20.000               4
       419          10.000          -6.000               6
       420          12.000         -12.000               5
       421          16.000         -24.000               6
       422          16.000         -24.000               0
       423          14.000         -18.000               1
       424          16.000         -24.000               3
       425          16.000         -24.000               0
       426          14.000         -18.000               3
       427          16.000         -24.000               1
       428           4.000          -8.000              10
       429           6.000          -8.000              15
       430          -2.000          -4.000               8
       431         -10.000          -6.000              12
       432          -2.000          -4.000              10
       433          -6.000         -12.000               8
       434         -10.000         -16.000               4
       435         -14.000         -16.000               4
       436         -14.000         -20.000               2
       437          -8.000         -16.000               3
       438         -10.000         -16.000               5
       439         -12.000         -16.000               3
       440         -14.000         -20.000               1
       441         -12.000         -14.000               5
       442         -14.000         -20.000               9
       443         -12.000         -16.000               3
       444         -12.000         -14.000               4
       445          -8.000          -8.000               2
       446          -8.000         -10.000               6
       447          -8.000          -8.000               8
       448          -2.000         -12.000               9
       449          12.000         -18.000               9
       450           8.000         -10.000               4
       451          10.000         -16.000               7
       452           2.000          -6.000              12
       453          -6.000          -6.000              12
       454         -10.000         -14.000               8
       455         -16.000         -24.000               3
       456         -14.000         -20.000               3
       457          -2.000          -2.000              10
       458          -8.000          -6.000              11
       459         -12.000         -10.000               6
       460         -12.000         -12.000               2
       461         -14.000         -16.000               7
       462          -8.000         -12.000               3
       463          -4.000         -14.000               2
       464          -2.000          -8.000               7
       465          -6.000          -6.000              12
       466           2.000           0.000               8
       467           4.000          -6.000              13
       468           4.000          -4.000               8
       469           2.000          -8.000              11
       470           4.000          -8.000               9
       471           0.000         -10.000              10
       472           4.000           0.000              10
       473           0.000          -2.000              10
       474           0.000          -4.000              12
       475          -8.000         -10.000               6
       476          -8.000         -10.000               2
       477          -4.000          -6.000               8
       478          -2.000          -8.000               9
       479           0.000          -8.000               7
       480           4.000          -6.000               8
       481          14.000         -18.000               7
       482           8.000          -4.000               5
       483           4.000          -8.000              12
       484          14.000         -20.000               7
       485           4.000         -10.000               7
       486          16.000         -24.000              10
       487          12.000         -18.000               4
       488          16.000         -24.000               2
       489          16.000         -24.000               4
       490          14.000         -18.000               3
       491          16.000         -24.000               1
       492          14.000         -16.000               1
       493          12.000         -12.000               5
       494          14.000         -18.000               3
       495          12.000         -18.000               3
       496          10.000         -16.000               3
       497          14.000         -18.000               4
       498           2.000          -6.000               8
       499           2.000          -8.000              10
       500          -4.000          -8.000               7
       501         -12.000         -12.000               8
       502         -10.000         -12.000               3
       503          -6.000         -10.000               6
       504           6.000          -4.000              10
       505           6.000         -12.000               6
       506          -2.000          -8.000               8
       507           6.000         -12.000               6
       508           4.000          -8.000               9
       509          12.000         -14.000               6
       510          12.000         -12.000               8
       511          10.000          -6.000               7
       512           2.000          -6.000               6
       513           6.000          -6.000               8
       514           2.000          -4.000              12
       515          16.000         -24.000               7
       516          16.000         -24.000               0
       517          14.000         -20.000               3
       518          10.000         -14.000               8
       519           2.000          -8.000               8
       520          -4.000          -2.000              13
       521          -2.000          -4.000              13
       522           2.000          -8.000              10
       523           0.000          -4.000               7
       524          -4.000          -6.000              12
       525          -4.000          -6.000              10
       526           0.000          -8.000               6
       527           4.000          -8.000               8
       528          -4.000           0.000              12
       529          -6.000           0.000               9
       530         -12.000         -12.000               9
       531         -16.000         -24.000               2
       532         -16.000         -24.000               0
       533          -6.000         -14.000               7
       534           0.000         -10.000               7
       535          -4.000          -4.000              10
       536           2.000          -2.000              11
       537           4.000          -4.000              15
       538          10.000         -10.000               3
       539          12.000         -14.000               3
       540          12.000         -14.000               0
       541          12.000         -12.000               4
       542          16.000         -24.000               2
       543          16.000         -24.000               0
       544          16.000         -24.000               2
       545          14.000         -20.000               3
       546          12.000         -16.000               7
       547           8.000         -16.000               6
       548           8.000         -12.000               4
       549           4.000          -8.000               4
       550          -4.000          -6.000               8
       551         -10.000          -4.000               7
       552         -14.000         -16.000               4
       553         -14.000         -16.000               0
       554         -12.000         -12.000               3
       555         -12.000         -18.000               4
       556           0.000          -8.000               8
       557           6.000          -6.000               9
       558          -4.000           0.000              13
       559          -4.000         -12.000              10
       560          -2.000          -2.000              11
       561           0.000          -8.000              11
       562          -8.000         -10.000              10
       563          -2.000          -2.000               9
       564         -10.000          -4.000              10
       565         -10.000         -10.000               6
       566         -10.000         -14.000               6
       567         -10.000         -16.000               4
       568         -10.000          -4.000               4
       569          -2.000           0.000              10
       570          -2.000          -8.000              10
       571          -2.000          -4.000               6
       572          -2.000          -6.000              10
       573          -6.000          -8.000               6
       574           0.000          -4.000               7
       575           4.000          -8.000               8
       576           2.000          -6.000               5
       577          -6.000           0.000              10
       578          -8.000          -4.000               9
       579         -10.000          -8.000               7
       580         -14.000         -18.000               4
       581         -10.000         -12.000               2
       582           0.000          -4.000              11
       583          -4.000          -4.000              12
       584           0.000          -4.000               8
       585           2.000         -12.000              11
       586           2.000          -6.000               4
       587          -4.000          -6.000               5
       588         -10.000         -14.000               9
       589          -6.000         -12.000              10
       590          -4.000         -10.000               7
       591         -10.000          -4.000               9
       592         -16.000         -24.000               5
       593         -14.000         -18.000               3
       594         -10.000          -8.000               4
       595         -10.000          -8.000               6
       596         -12.000         -12.000               1
       597         -14.000         -20.000               5
       598         -14.000         -20.000               8
       599         -16.000         -24.000               1
       600         -14.000         -20.000               3
       601         -14.000         -20.000               4
       602         -16.000         -24.000               1
       603         -16.000         -24.000               0
       604         -14.000         -20.000               3
       605         -14.000         -18.000               2
       606         -14.000         -18.000               2
       607         -14.000         -18.000               0
       608         -16.000         -24.000               1
       609         -14.000         -18.000               1
       610         -10.000         -12.000               8
       611         -14.000         -20.000               2
       612         -10.000         -16.000               4
       613         -12.000         -16.000               9
       614         -16.000         -24.000               4
       615         -16.000         -24.000               2
       616         -10.000         -10.000               7
       617         -14.000         -18.000               8
       618          -6.000          -6.000               8
       619          -6.000          -6.000               8
       620           2.000          -6.000               8
       621           8.000         -12.000               7
       622           8.000          -8.000              10
       623          10.000         -10.000               9
       624           4.000          -4.000              13
       625          -6.000          -2.000              11
       626          -6.000          -6.000               8
       627         -14.000         -18.000               6
       628         -10.000          -6.000               2
       629         -10.000         -10.000              10
       630          -2.000         -14.000               6
       631          -8.000         -10.000               7
       632         -10.000         -10.000               7
       633         -14.000         -16.000               6
       634         -14.000         -20.000               4
       635         -14.000         -20.000               4
       636         -16.000         -24.000               1
       637         -12.000         -16.000               2
       638         -12.000         -14.000               4
       639          -6.000         -10.000               9
       640           0.000          -8.000              13
       641           4.000          -2.000               8
       642           4.000          -2.000               8
       643          12.000         -18.000              10
       644          -2.000           0.000               7
       645         -10.000         -12.000              10
       646         -12.000         -14.000               3
       647         -14.000         -16.000               3
       648         -10.000         -10.000              10
       649          -2.000          -2.000              12
       650         -12.000         -12.000               7
       651          -2.000          -2.000               9
       652          -2.000           0.000              10
       653          -4.000          -4.000               9
       654          -6.000          -8.000              11
       655          -4.000         -12.000               9
       656          -4.000          -6.000               8
       657           4.000          -4.000              12
       658          -2.000          -8.000               5
       659           2.000         -10.000               8
       660           2.000           0.000              14
       661          -4.000          -2.000              11
       662          -6.000          -6.000              11
       663          -6.000          -8.000               6
       664         -10.000         -16.000               8
       665           0.000          -4.000               9
       666           2.000          -4.000              11
       667           2.000          -6.000               8
       668          10.000          -8.000               8
       669          16.000         -24.000               3
       670          14.000         -18.000               3
       671          14.000         -18.000               6
       672          16.000         -24.000               5
       673           4.000          -8.000               8
       674          12.000         -14.000               6
       675          12.000         -14.000               8
       676          16.000         -24.000               2
       677          10.000         -14.000               3
       678           8.000          -8.000               5
       679          12.000         -18.000               6
       680          16.000         -24.000               2
       681          14.000         -20.000               3
       682          12.000         -12.000               3
       683          16.000         -24.000               2
       684          16.000         -24.000               0
       685          12.000         -18.000               4
       686           2.000          -4.000               9
       687          -2.000          -2.000               6
       688          -8.000          -6.000              15
       689          -8.000         -10.000               6
       690           2.000         -10.000               7
       691          12.000         -12.000              11
       692          10.000         -14.000               7
       693           4.000          -6.000               7
       694           8.000         -16.000               6
       695           2.000          -4.000               9
       696          -6.000          -8.000              10
       697           0.000           0.000              13
       698          -8.000         -16.000              12
       699          -6.000          -4.000               9
       700          -6.000          -6.000               8
       701         -10.000         -10.000               8
       702         -12.000         -14.000               7
       703          -6.000         -10.000               5
       704          -6.000          -6.000               6
       705          -8.000         -16.000               9
       706         -12.000         -12.000               4
       707          -6.000         -12.000               7
       708          -8.000         -12.000               3
       709          -2.000          -6.000               9
       710         -14.000         -18.000               8
       711          -8.000         -10.000               5
       712           0.000          -6.000              10
       713           0.000          -2.000              10
       714           8.000          -8.000               8
       715          10.000         -14.000               5
       716          12.000         -18.000               5
       717           8.000         -12.000               8
       718          14.000         -18.000               5
       719          12.000         -18.000               5
       720          12.000         -14.000               4
       721          16.000         -24.000               2
       722          14.000         -20.000               5
       723          10.000         -10.000               4
       724           8.000          -8.000               7
       725          10.000          -6.000               9
       726          14.000         -20.000               6
       727          12.000         -12.000               1
       728           8.000          -8.000               8
       729           8.000          -6.000               8
       730           8.000         -16.000               4
       731           8.000         -12.000               8
       732          12.000         -14.000               6
       733          14.000         -18.000               3
       734          10.000         -14.000               4
       735          10.000         -12.000               6
       736           8.000         -12.000               7
       737          14.000         -20.000               5
       738          10.000          -8.000               8
       739          12.000         -12.000               7
       740           2.000          -8.000               5
       741          -2.000          -6.000              10
       742         -10.000         -12.000               6
       743         -10.000         -10.000               8
       744          -6.000          -4.000               6
       745         -10.000         -14.000              10
       746         -12.000         -14.000              11
       747          -8.000         -10.000               8
       748          -8.000          -8.000               6
       749          -6.000         -12.000               9
       750          -6.000          -8.000               6
       751         -12.000         -12.000               9
       752         -16.000         -24.000               2
       753         -16.000         -24.000               2
       754         -12.000         -18.000               2
       755          -8.000         -16.000               4
       756         -10.000         -12.000               9
       757          -8.000         -12.000               5
       758          -4.000          -2.000              12
       759          -6.000          -8.000               9
       760         -14.000         -18.000               6
       761         -14.000         -20.000               4
       762          -8.000         -12.000               5
       763          -4.000          -6.000               8
       764           0.000         -10.000              10
       765           2.000          -6.000               9
       766           2.000          -8.000              10
       767          -2.000          -8.000              10
       768          -8.000          -8.000               9
       769          -4.000         -12.000              10
       770           2.000         -12.000               7
       771           8.000         -16.000               5
       772          14.000         -18.000               3
       773          12.000         -16.000               3
       774          12.000         -16.000               2
       775           6.000          -8.000               5
       776           8.000         -12.000               5
       777          14.000         -16.000               5
       778          14.000         -18.000               4
       779          14.000         -20.000               2
       780          14.000         -16.000               2
       781          12.000         -18.000               5
       782          16.000         -24.000               2
       783          14.000         -20.000               3
       784          16.000         -24.000               1
       785          16.000         -24.000               0
       786          16.000         -24.000               2
       787          14.000         -20.000               7
       788          14.000         -20.000               4
       789           0.000          -6.000               9
       790          -2.000           2.000               9
       791          -4.000          -8.000              11
       792         -10.000          -8.000              11
       793         -14.000         -20.000               4
       794         -16.000         -24.000               1
       795         -16.000         -24.000               0
       796         -16.000         -24.000               4
       797         -12.000         -16.000               2
       798         -16.000         -24.000               6
       799         -16.000         -24.000               0
       800         -16.000         -24.000               0
       801         -16.000         -24.000               4
       802         -16.000         -24.000               0
       803         -16.000         -24.000               0
       804         -14.000         -18.000               1
       805          -4.000          -2.000               7
       806          -2.000          -6.000              11
       807          -8.000          -6.000               9
       808          -2.000          -6.000               9
       809           6.000          -4.000              10
       810           6.000           0.000              12
       811          10.000          -8.000               6
       812           6.000         -10.000               8
       813           4.000          -6.000               5
       814          -4.000          -8.000              10
       815          -6.000           0.000              13
       816          -8.000         -10.000              11
       817          -2.000          -6.000               9
       818         -14.000         -18.000               8
       819         -16.000         -24.000               1
       820         -16.000         -24.000               2
       821         -14.000         -20.000               1
       822          -4.000          -8.000               7
       823         -12.000         -14.000               8
       824         -10.000         -16.000               5
       825         -16.000         -24.000               3
       826         -16.000         -24.000               0
       827         -16.000         -24.000               0
       828          -6.000          -2.000               7
       829         -12.000         -12.000              11
       830         -12.000         -10.000               6
       831         -16.000         -24.000               4
       832         -14.000         -18.000               9
       833         -12.000         -16.000               3
       834          -8.000         -16.000               8
       835          -4.000         -12.000               8
       836          -4.000         -10.000               6
       837           0.000           8.000              10
       838          10.000         -12.000              13
       839          12.000         -14.000               3
       840           8.000         -10.000               8
       841          14.000         -20.000               5
       842           8.000          -4.000               9
       843           8.000         -10.000               8
       844          12.000         -14.000               4
       845          16.000         -24.000               4
       846          14.000         -18.000               5
       847          16.000         -24.000               1
       848          14.000         -20.000               3
       849          10.000          -8.000               6
       850          14.000         -20.000               6
       851          16.000         -24.000               1
       852          16.000         -24.000               2
       853          10.000         -14.000               7
       854          12.000         -18.000               3
       855          16.000         -24.000               4
       856          16.000         -24.000               0
       857          10.000         -12.000               7
       858          14.000         -18.000               4
       859          12.000         -18.000               5
       860          14.000         -18.000               7
       861          12.000         -16.000               3
       862           8.000         -10.000               6
       863           8.000         -10.000               8
       864          10.000         -16.000               3
       865          10.000          -6.000               6
       866           6.000         -10.000              10
       867           0.000          -4.000               9
       868           2.000          -4.000              11
       869           8.000         -10.000               9
       870           6.000          -4.000               9
       871           0.000          -2.000               9
       872           0.000         -16.000               6
       873           4.000          -2.000               8
       874           2.000          -2.000              13
       875           0.000          -4.000              11
       876           8.000          -4.000              10
       877           8.000         -16.000               4
       878           6.000          -6.000               5
       879          10.000         -12.000               6
       880           8.000         -14.000              11
       881           4.000          -8.000              10
       882           0.000          -8.000               6
       883          -6.000          -8.000               5
       884          -4.000          -4.000               7
       885          -6.000          -6.000               7
       886           0.000          -8.000               5
       887          10.000         -14.000               5
       888          16.000         -24.000               7
       889          16.000         -24.000               0
       890          12.000         -18.000               6
       891          14.000         -20.000               3
       892          12.000         -16.000               7
       893          14.000         -20.000               7
       894          14.000         -18.000               4
       895          16.000         -24.000               1
       896          16.000         -24.000               0
       897          16.000         -24.000               0
       898          14.000         -20.000               3
       899          10.000         -16.000               6
       900           6.000          -8.000               6
       901          -4.000          -8.000               7
       902           0.000           2.000              12
       903          -4.000          -4.000              12
       904          -2.000          -4.000               9
       905          -2.000          -4.000              12
       906           2.000         -12.000              10
       907           4.000         -14.000               5
       908          -6.000          -8.000               9
       909           2.000          -6.000              14
       910          -8.000         -10.000               5
       911           0.000          -2.000               6
       912           2.000          -4.000               9
       913           2.000          -4.000              10
       914          10.000         -10.000               8
       915          12.000         -14.000               5
       916          12.000         -12.000               6
       917          12.000         -14.000               6
       918           4.000          -4.000              10
       919          -2.000          -2.000               7
       920           0.000          -6.000              13
       921           2.000          -8.000               3
       922           6.000          -4.000              10
       923          14.000         -20.000               6
       924          12.000         -16.000               1
       925          16.000         -24.000               4
       926          16.000         -24.000               0
       927          14.000         -18.000               1
       928          16.000         -24.000               1
       929          16.000         -24.000               0
       930          10.000         -14.000               7
       931           8.000          -6.000               9
       932           6.000         -12.000               5
       933           8.000          -8.000               9
       934           4.000          -4.000               8
       935           2.000           0.000              11
       936           6.000          -6.000               8
       937          12.000         -18.000               5
       938          10.000         -10.000              11
       939          14.000         -18.000               2
       940           6.000         -14.000               4
       941           6.000          -8.000               6
       942           2.000          -8.000               4
       943          -2.000          -2.000              10
       944           8.000          -8.000               9
       945           8.000          -8.000               8
       946          -4.000          -8.000              12
       947         -12.000         -16.000               4
       948         -14.000         -20.000               1
       949         -10.000         -12.000               2
       950          -8.000         -10.000               5
       951          -6.000         -12.000               9
       952           4.000          -8.000               9
       953           4.000         -10.000               6
       954           6.000          -4.000               9
       955          12.000         -12.000               3
       956          10.000         -12.000               7
       957           4.000          -6.000               7
       958           2.000           0.000              11
       959           2.000          -2.000              12
       960           4.000          -2.000               7
